"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_order","total_sales","total_quantity","total_product","lifespan","avg_order","avg_monthly_spend"
6695,"AW00017694","Joan Carter",40,"40-49","New","2013-04-19",146,1,5.0,1.0,1,0,5.0,5.0
6696,"AW00017695","Hunter Washington",46,"40-49","New","2013-05-02",146,1,68.0,3.0,3,0,68.0,68.0
6697,"AW00017696","Madison Simmons",46,"40-49","New","2013-07-09",143,1,40.0,2.0,2,0,40.0,40.0
6698,"AW00017697","Nathaniel Gray",47,"40-49","New","2014-01-23",137,1,5.0,1.0,1,0,5.0,5.0
6699,"AW00017698","Xavier Butler",48,"40-49","New","2013-05-04",146,1,69.0,3.0,3,0,69.0,69.0
6700,"AW00017699","Jesse Bell",43,"40-49","New","2013-07-02",144,1,68.0,3.0,3,0,68.0,68.0
6701,"AW00017700","Hector Torres",47,"40-49","New","2013-01-18",149,2,2806.0,4.0,4,6,1403.0,468.0
6702,"AW00017701","Cassidy Washington",50,"50 and above","New","2013-09-19",141,2,34.0,3.0,3,7,17.0,5.0
6703,"AW00017702","Jack King",45,"40-49","New","2013-10-08",140,2,56.0,4.0,4,6,28.0,9.0
6704,"AW00017703","Pamela Fernandez",53,"50 and above","New","2013-05-31",145,1,79.0,4.0,4,0,79.0,79.0
6705,"AW00017704","Nelson Moreno",57,"50 and above","New","2013-04-04",147,1,32.0,3.0,3,0,32.0,32.0
6706,"AW00017705","Kelvin Guo",57,"50 and above","New","2013-10-26",140,2,37.0,4.0,4,8,18.5,5.0
6707,"AW00017706","Gabriel Coleman",52,"50 and above","New","2013-12-30",138,2,78.0,5.0,5,6,39.0,13.0
6708,"AW00017707","Mindy Deng",58,"50 and above","New","2013-07-23",143,1,32.0,3.0,3,0,32.0,32.0
6709,"AW00017708","Timothy Sneath",58,"50 and above","New","2014-01-19",137,2,123.0,5.0,5,2,61.5,62.0
6710,"AW00017709","Martin Raman",53,"50 and above","New","2013-10-30",140,2,79.0,5.0,5,7,39.5,11.0
6711,"AW00017710","Natalie Stewart",83,"50 and above","New","2013-07-26",143,2,114.0,6.0,6,2,57.0,57.0
6712,"AW00017711","Kristin Luo",58,"50 and above","New","2013-07-05",144,1,70.0,3.0,3,0,70.0,70.0
6713,"AW00017712","Gary Blanco",61,"50 and above","New","2013-07-13",143,1,57.0,3.0,3,0,57.0,57.0
6714,"AW00017713","David Johnson",63,"50 and above","New","2013-04-19",146,1,70.0,3.0,3,0,70.0,70.0
6715,"AW00017714","Tanya Gutierrez",57,"50 and above","New","2013-05-05",146,2,2736.0,3.0,3,9,1368.0,304.0
6716,"AW00017715","Rafael Pal",63,"50 and above","New","2013-02-05",149,2,2832.0,4.0,4,6,1416.0,472.0
6717,"AW00017716","Cesar Gonzalez",63,"50 and above","New","2013-05-16",145,2,2701.0,2.0,2,10,1350.5,270.0
6718,"AW00017717","Jeremiah Miller",59,"50 and above","New","2013-03-11",147,2,2840.0,6.0,6,7,1420.0,406.0
6719,"AW00017718","Lindsay Jai",82,"50 and above","New","2013-07-19",143,1,32.0,3.0,3,0,32.0,32.0
6720,"AW00017719","Vincent Gao",81,"50 and above","New","2014-01-19",137,1,39.0,2.0,2,0,39.0,39.0
6721,"AW00017720","Deanna Diaz",80,"50 and above","New","2013-04-16",146,2,2791.0,4.0,4,8,1395.5,349.0
6722,"AW00017721","Cheryl Alan",73,"50 and above","New","2013-03-29",147,1,70.0,3.0,3,0,70.0,70.0
6723,"AW00017722","Jerome Serrano",77,"50 and above","New","2013-03-12",147,2,3883.0,2.0,2,5,1941.5,777.0
6724,"AW00017723","Johnathan Malhotra",71,"50 and above","New","2013-10-05",141,2,84.0,6.0,6,6,42.0,14.0
6725,"AW00017724","Sheila Blanco",39,"30-39","New","2013-08-11",142,1,37.0,3.0,3,0,37.0,37.0
6726,"AW00017725","Daniel Martinez",39,"30-39","Regular","2013-06-13",144,2,4698.0,2.0,2,25,2349.0,188.0
6727,"AW00017726","Caroline Griffin",39,"30-39","Regular","2013-06-03",145,2,4721.0,5.0,5,25,2360.5,189.0
6728,"AW00017727","Monique Gill",40,"40-49","New","2013-04-05",147,1,22.0,1.0,1,0,22.0,22.0
6729,"AW00017728","Maria Perry",41,"40-49","Regular","2013-07-05",144,2,4729.0,5.0,5,27,2364.5,175.0
6730,"AW00017729","Edgar Garcia",41,"40-49","New","2013-04-02",147,1,110.0,4.0,4,0,110.0,110.0
6731,"AW00017730","Bridget Tang",41,"40-49","Regular","2013-07-03",144,2,4751.0,5.0,5,26,2375.5,183.0
6732,"AW00017731","Tracy Sharma",41,"40-49","New","2013-12-05",139,1,23.0,2.0,2,0,23.0,23.0
6733,"AW00017732","Allen Rodriguez",40,"40-49","Regular","2013-07-16",143,2,4752.0,3.0,3,27,2376.0,176.0
6734,"AW00017733","Alberto Gill",40,"40-49","Regular","2013-07-20",143,2,4757.0,4.0,4,27,2378.5,176.0
6735,"AW00017734","Leah Sun",41,"40-49","Regular","2013-07-02",144,2,4698.0,2.0,2,26,2349.0,181.0
6736,"AW00017735","Connor Yang",42,"40-49","Regular","2013-08-08",142,2,4752.0,3.0,3,27,2376.0,176.0
6737,"AW00017736","Kristine Vazquez",42,"40-49","Regular","2013-08-26",142,2,4742.0,4.0,4,28,2371.0,169.0
6738,"AW00017737","Nicole Gonzales",71,"50 and above","New","2013-06-02",145,1,30.0,1.0,1,0,30.0,30.0
6739,"AW00017738","Nicolas Deng",76,"50 and above","New","2013-02-21",148,1,25.0,1.0,1,0,25.0,25.0
6740,"AW00017739","Colin Cai",52,"50 and above","New","2013-06-15",144,2,2736.0,3.0,3,10,1368.0,274.0
6741,"AW00017740","Colleen Liang",53,"50 and above","New","2013-03-26",147,1,39.0,2.0,2,0,39.0,39.0
6742,"AW00017741","Alvin Xu",58,"50 and above","New","2013-03-25",147,2,4217.0,6.0,6,6,2108.5,703.0
6743,"AW00017742","Randall Romero",58,"50 and above","New","2013-03-31",147,2,4198.0,3.0,3,6,2099.0,700.0
6744,"AW00017743","Gerald Gomez",41,"40-49","New","2013-03-31",147,2,2794.0,4.0,4,8,1397.0,349.0
6745,"AW00017744","Chad Nath",58,"50 and above","New","2013-04-28",146,2,2766.0,4.0,4,9,1383.0,307.0
6746,"AW00017745","Tanya Suarez",59,"50 and above","New","2013-06-10",144,1,32.0,3.0,3,0,32.0,32.0
6747,"AW00017746","Cedric Nath",59,"50 and above","New","2013-04-01",147,1,30.0,2.0,2,0,30.0,30.0
6748,"AW00017747","Franklin Xie",59,"50 and above","New","2013-04-23",146,2,2744.0,3.0,3,8,1372.0,343.0
6749,"AW00017748","Geoffrey Kapoor",49,"40-49","New","2013-08-16",142,1,32.0,2.0,2,0,32.0,32.0
6750,"AW00017749","Leah Wu",54,"50 and above","New","2013-08-06",142,1,70.0,3.0,3,0,70.0,70.0
6751,"AW00017750","Shawna Jai",60,"50 and above","New","2013-04-19",146,2,2889.0,4.0,4,9,1444.5,321.0
6752,"AW00017751","Isaiah Bailey",61,"50 and above","New","2013-05-17",145,1,94.0,2.0,2,0,94.0,94.0
6753,"AW00017752","Deanna Hernandez",61,"50 and above","New","2013-06-28",144,2,2776.0,4.0,4,10,1388.0,278.0
6754,"AW00017753","Kendra Sanz",59,"50 and above","New","2013-05-21",145,2,3080.0,6.0,6,10,1540.0,308.0
6755,"AW00017754","Stephanie King",53,"50 and above","New","2013-06-15",144,2,2755.0,3.0,3,9,1377.5,306.0
6756,"AW00017755","Zoe Cox",59,"50 and above","New","2013-05-13",145,2,2769.0,3.0,3,10,1384.5,277.0
6757,"AW00017756","Jill Ashe",61,"50 and above","New","2013-05-31",145,2,2715.0,4.0,4,9,1357.5,302.0
6758,"AW00017757","Seth Hayes",44,"40-49","New","2013-11-20",139,2,80.0,3.0,3,1,40.0,80.0
6759,"AW00017758","Linda Gill",49,"40-49","New","2013-07-26",143,1,32.0,3.0,3,0,32.0,32.0
6760,"AW00017759","Kristopher Sanchez",43,"40-49","New","2013-06-11",144,1,37.0,3.0,3,0,37.0,37.0
6761,"AW00017760","Diana Romero",44,"40-49","New","2013-12-17",138,2,92.0,5.0,5,2,46.0,46.0
6762,"AW00017761","Kristopher Sai",43,"40-49","New","2013-05-21",145,2,3942.0,4.0,4,8,1971.0,493.0
6763,"AW00017762","Rachel Rodriguez",50,"50 and above","New","2013-05-09",145,2,3937.0,3.0,3,8,1968.5,492.0
6764,"AW00017763","Jacquelyn Martin",50,"50 and above","New","2013-10-09",140,2,38.0,3.0,3,4,19.0,10.0
6765,"AW00017764","Terrance Garcia",44,"40-49","New","2013-05-14",145,2,3897.0,4.0,4,6,1948.5,650.0
6766,"AW00017765","Valerie Zhang",50,"50 and above","New","2013-05-09",145,2,3927.0,4.0,4,6,1963.5,655.0
6767,"AW00017766","Jake Xu",50,"50 and above","Regular","2013-11-24",139,3,4119.0,5.0,5,15,1373.0,275.0
6768,"AW00017767","Tommy Raje",50,"50 and above","Regular","2013-12-15",138,3,4101.0,5.0,5,16,1367.0,256.0
6769,"AW00017768","Luis Parker",62,"50 and above","New","2013-05-13",145,2,3907.0,3.0,3,6,1953.5,651.0
6770,"AW00017769","Nathan Martin",61,"50 and above","New","2013-06-03",145,2,3910.0,4.0,4,7,1955.0,559.0
6771,"AW00017770","Grant Xie",62,"50 and above","New","2013-06-02",145,2,2715.0,4.0,4,8,1357.5,339.0
6772,"AW00017771","Holly Chandra",62,"50 and above","New","2013-02-06",148,1,70.0,3.0,3,0,70.0,70.0
6773,"AW00017772","Leonard Andersen",62,"50 and above","New","2013-05-13",145,2,2846.0,7.0,7,10,1423.0,285.0
6774,"AW00017773","Crystal Lin",51,"50 and above","New","2013-06-28",144,2,2751.0,3.0,3,8,1375.5,344.0
6775,"AW00017774","Brandi Gutierrez",40,"40-49","New","2014-01-16",137,1,27.0,2.0,2,0,27.0,27.0
6776,"AW00017775","Ricky Moreno",46,"40-49","New","2013-06-05",145,2,2794.0,5.0,5,8,1397.0,349.0
6777,"AW00017776","Diana Jimenez",51,"50 and above","New","2013-06-27",144,2,72.0,5.0,5,1,36.0,72.0
6778,"AW00017777","Armando Alvarez",51,"50 and above","New","2013-06-06",144,2,4179.0,3.0,3,7,2089.5,597.0
6779,"AW00017778","Kari Prasad",45,"40-49","Regular","2013-12-08",138,3,4175.0,6.0,6,13,1391.6667,321.0
6780,"AW00017779","Madison Patterson",51,"50 and above","Regular","2013-12-19",138,3,4249.0,10.0,10,13,1416.3333,327.0
6781,"AW00017780","Alisha Huang",51,"50 and above","Regular","2013-12-09",138,3,4112.0,4.0,4,12,1370.6667,343.0
6782,"AW00017781","Jake She",51,"50 and above","VIP","2013-10-31",140,3,7187.0,6.0,6,12,2395.6667,599.0
6783,"AW00017782","Casey Shan",51,"50 and above","New","2013-07-15",143,2,3021.0,3.0,3,11,1510.5,275.0
6784,"AW00017783","Tracy Jai",52,"50 and above","New","2013-03-21",147,1,25.0,1.0,1,0,25.0,25.0
6785,"AW00017784","Mayra Patel",52,"50 and above","New","2013-06-18",144,2,3892.0,3.0,3,8,1946.0,487.0
6786,"AW00017785","Pedro Chapman",46,"40-49","New","2013-03-20",147,2,67.0,4.0,4,0,33.5,67.0
6787,"AW00017786","Kathleen Gutierrez",46,"40-49","New","2013-05-14",145,2,89.0,4.0,4,3,44.5,30.0
6788,"AW00017787","Alejandro Zhao",52,"50 and above","New","2013-07-15",143,2,2726.0,3.0,3,8,1363.0,341.0
6789,"AW00017788","Jeffery Liu",46,"40-49","New","2013-04-01",147,1,65.0,3.0,3,0,65.0,65.0
6790,"AW00017789","Kari Dominguez",52,"50 and above","New","2013-06-22",144,2,3937.0,3.0,3,8,1968.5,492.0
6791,"AW00017790","Darryl Ye",47,"40-49","New","2013-05-09",145,2,3039.0,4.0,4,8,1519.5,380.0
6792,"AW00017791","Sydney Davis",52,"50 and above","New","2013-06-12",144,1,65.0,3.0,3,0,65.0,65.0
6793,"AW00017792","Bridget Andersen",52,"50 and above","Regular","2013-08-12",142,2,3266.0,5.0,5,12,1633.0,272.0
6794,"AW00017793","Kathleen Alvarez",41,"40-49","Regular","2013-09-10",141,2,3249.0,5.0,5,13,1624.5,250.0
6795,"AW00017794","Theodore Rowe",53,"50 and above","New","2013-06-15",144,2,2746.0,4.0,4,9,1373.0,305.0
6796,"AW00017795","Jaime Diaz",53,"50 and above","New","2013-06-24",144,2,2983.0,2.0,2,10,1491.5,298.0
6797,"AW00017796","Eduardo Taylor",54,"50 and above","New","2013-06-13",144,2,3921.0,5.0,5,8,1960.5,490.0
6798,"AW00017797","Ebony Martinez",54,"50 and above","New","2013-08-02",143,1,65.0,3.0,3,0,65.0,65.0
6799,"AW00017798","Robin Ortega",54,"50 and above","New","2013-06-22",144,2,3058.0,5.0,5,9,1529.0,340.0
6800,"AW00017799","Alejandro Guo",54,"50 and above","New","2013-05-31",145,2,3908.0,3.0,3,7,1954.0,558.0
6801,"AW00017800","Robyn Alonso",54,"50 and above","New","2013-07-17",143,1,37.0,3.0,3,0,37.0,37.0
6802,"AW00017801","Shannon He",49,"40-49","New","2013-11-23",139,1,126.0,6.0,6,0,126.0,126.0
6803,"AW00017802","Erick Arun",55,"50 and above","New","2013-06-16",144,1,87.0,4.0,4,0,87.0,87.0
6804,"AW00017803","Renee Hernandez",50,"50 and above","New","2013-06-01",145,2,2761.0,5.0,5,9,1380.5,307.0
6805,"AW00017804","Melody Torres",55,"50 and above","New","2013-06-27",144,1,74.0,4.0,4,0,74.0,74.0
6806,"AW00017805","Carlos Young",55,"50 and above","New","2013-05-30",145,1,32.0,2.0,2,0,32.0,32.0
6807,"AW00017806","Omar Kumar",55,"50 and above","New","2013-02-17",148,1,65.0,3.0,3,0,65.0,65.0
6808,"AW00017807","Philip Sanz",55,"50 and above","New","2013-10-01",141,2,81.0,6.0,6,0,40.5,81.0
6809,"AW00017808","Raquel Alvarez",56,"50 and above","New","2013-12-15",138,2,160.0,6.0,5,9,80.0,18.0
6810,"AW00017809","Josue Blanco",51,"50 and above","New","2013-07-05",144,1,205.0,5.0,5,0,205.0,205.0
6811,"AW00017810","Frederick Prasad",56,"50 and above","New","2013-05-27",145,2,88.0,6.0,5,3,44.0,29.0
6812,"AW00017811","Stacy Hernandez",53,"50 and above","VIP","2013-12-03",139,3,6990.0,7.0,7,13,2330.0,538.0
6813,"AW00017812","Casey Nara",53,"50 and above","Regular","2013-09-21",141,2,2983.0,4.0,4,13,1491.5,229.0
6814,"AW00017813","Jay Nicholls",56,"50 and above","New","2013-06-05",145,2,3020.0,5.0,5,9,1510.0,336.0
6815,"AW00017814","Michele Pal",51,"50 and above","New","2013-11-23",139,2,134.0,7.0,7,8,67.0,17.0
6816,"AW00017815","Ronnie Ma",51,"50 and above","New","2013-06-22",144,2,3123.0,7.0,7,10,1561.5,312.0
6817,"AW00017816","Kathryn Raje",85,"50 and above","New","2013-07-01",144,1,37.0,3.0,3,0,37.0,37.0
6818,"AW00017817","Felicia Gutierrez",85,"50 and above","New","2013-11-21",139,1,49.0,2.0,2,0,49.0,49.0
6819,"AW00017818","Dale Yuan",54,"50 and above","New","2013-09-16",141,1,4.0,1.0,1,0,4.0,4.0
6820,"AW00017819","Arthur Rana",54,"50 and above","New","2014-01-12",137,1,4.0,1.0,1,0,4.0,4.0
6821,"AW00017820","Emma Morris",54,"50 and above","New","2013-04-18",146,1,4.0,1.0,1,0,4.0,4.0
6822,"AW00017821","Marvin Gill",44,"40-49","New","2013-04-18",146,1,6.0,2.0,2,0,6.0,6.0
6823,"AW00017822","Michelle Cooper",56,"50 and above","New","2013-09-02",142,1,30.0,1.0,1,0,30.0,30.0
6824,"AW00017823","Ramon Gao",56,"50 and above","New","2013-08-02",143,1,40.0,3.0,3,0,40.0,40.0
6825,"AW00017824","Mario Pal",56,"50 and above","New","2013-05-31",145,2,4334.0,6.0,6,8,2167.0,542.0
6826,"AW00017825","Clayton Li",56,"50 and above","VIP","2013-12-13",138,3,7016.0,9.0,9,13,2338.6667,540.0
6827,"AW00017826","Paige Morgan",43,"40-49","New","2013-11-28",139,1,30.0,1.0,1,0,30.0,30.0
6828,"AW00017827","Maria Coleman",40,"40-49","New","2013-07-25",143,2,2755.0,3.0,3,8,1377.5,344.0
6829,"AW00017828","Valerie Zhou",45,"40-49","Regular","2013-09-03",142,2,3262.0,3.0,3,12,1631.0,272.0
6830,"AW00017829","Audrey Gutierrez",56,"50 and above","Regular","2013-09-20",141,2,2983.0,4.0,4,13,1491.5,229.0
6831,"AW00017830","Carlos Scott",57,"50 and above","New","2013-07-25",143,2,2751.0,3.0,3,8,1375.5,344.0
6832,"AW00017831","Noah Long",51,"50 and above","New","2013-07-06",143,2,2750.0,5.0,5,8,1375.0,344.0
6833,"AW00017832","Cameron Sharma",57,"50 and above","New","2013-08-13",142,1,25.0,1.0,1,0,25.0,25.0
6834,"AW00017833","Monique Suarez",52,"50 and above","VIP","2013-10-17",140,3,5999.0,7.0,7,12,1999.6667,500.0
6835,"AW00017834","Michele Gill",57,"50 and above","Regular","2013-12-09",138,3,4158.0,8.0,8,12,1386.0,347.0
6836,"AW00017835","Francisco Perez",41,"40-49","New","2013-08-31",142,2,70.0,4.0,4,0,35.0,70.0
6837,"AW00017836","Jacquelyn Ramos",42,"40-49","New","2013-08-19",142,1,32.0,2.0,2,0,32.0,32.0
6838,"AW00017837","Mayra Garcia",42,"40-49","New","2013-07-26",143,1,74.0,4.0,4,0,74.0,74.0
6839,"AW00017838","Jill Blanco",44,"40-49","New","2013-10-17",140,2,32.0,3.0,3,5,16.0,6.0
6840,"AW00017839","Christine Chander",39,"30-39","New","2013-12-18",138,2,35.0,3.0,3,8,17.5,4.0
6841,"AW00017840","Larry Hernandez",44,"40-49","New","2013-09-22",141,2,229.0,5.0,5,5,114.5,46.0
6842,"AW00017841","Walter Navarro",43,"40-49","New","2013-06-29",144,2,2804.0,4.0,4,10,1402.0,280.0
6843,"AW00017842","Isaiah Ward",44,"40-49","New","2013-03-19",147,1,37.0,3.0,3,0,37.0,37.0
6844,"AW00017843","Kelli Shan",45,"40-49","New","2013-04-28",146,1,94.0,2.0,2,0,94.0,94.0
6845,"AW00017844","Martha Zeng",45,"40-49","New","2013-05-12",145,2,196.0,5.0,5,2,98.0,98.0
6846,"AW00017845","Ebony Diaz",39,"30-39","New","2013-03-05",148,1,25.0,1.0,1,0,25.0,25.0
6847,"AW00017846","Alejandro Chavez",44,"40-49","New","2013-07-30",143,1,70.0,3.0,3,0,70.0,70.0
6848,"AW00017847","Logan Lee",44,"40-49","New","2013-06-29",144,2,4144.0,2.0,2,8,2072.0,518.0
6849,"AW00017848","Jaime Yuan",44,"40-49","New","2013-07-01",144,2,3918.0,3.0,3,8,1959.0,490.0
6850,"AW00017849","Wesley He",44,"40-49","Regular","2013-09-01",142,2,3025.0,4.0,4,12,1512.5,252.0
6851,"AW00017850","Alvin Shen",46,"40-49","New","2013-02-16",148,1,79.0,4.0,4,0,79.0,79.0
6852,"AW00017851","Warren Tang",41,"40-49","New","2014-01-26",137,1,49.0,2.0,2,0,49.0,49.0
6853,"AW00017852","Lindsey Shan",40,"40-49","New","2013-04-08",146,1,87.0,4.0,4,0,87.0,87.0
6854,"AW00017853","Ernest Chen",46,"40-49","New","2013-07-27",143,1,30.0,2.0,2,0,30.0,30.0
6855,"AW00017854","Shannon Gomez",45,"40-49","New","2013-12-03",139,1,65.0,3.0,3,0,65.0,65.0
6856,"AW00017855","Ronald Lopez",39,"30-39","New","2013-12-16",138,2,190.0,5.0,5,6,95.0,32.0
6857,"AW00017856","Roger Rai",39,"30-39","New","2013-09-14",141,1,32.0,3.0,3,0,32.0,32.0
6858,"AW00017857","Albert Cabello",39,"30-39","New","2013-06-29",144,1,25.0,1.0,1,0,25.0,25.0
6859,"AW00017858","Dalton Barnes",58,"50 and above","New","2013-11-19",139,1,1701.0,1.0,1,0,1701.0,1701.0
6860,"AW00017859","Wyatt Gonzalez",58,"50 and above","New","2013-09-14",141,1,1736.0,2.0,2,0,1736.0,1736.0
6861,"AW00017860","Noah Diaz",53,"50 and above","New","2013-09-06",141,1,1778.0,5.0,5,0,1778.0,1778.0
6862,"AW00017861","Melanie Blue",53,"50 and above","New","2013-11-23",139,1,1750.0,4.0,4,0,1750.0,1750.0
6863,"AW00017862","Aaron Baker",48,"40-49","New","2013-09-09",141,1,1751.0,2.0,2,0,1751.0,1751.0
6864,"AW00017863","Bailey Cooper",48,"40-49","New","2013-09-01",142,1,68.0,3.0,3,0,68.0,68.0
6865,"AW00017864","Emily Martinez",53,"50 and above","New","2013-09-07",141,1,1751.0,2.0,2,0,1751.0,1751.0
6866,"AW00017865","Blake Barnes",59,"50 and above","New","2013-11-28",139,1,1790.0,3.0,3,0,1790.0,1790.0
6867,"AW00017866","Jack Baker",59,"50 and above","New","2013-09-11",141,1,1736.0,2.0,2,0,1736.0,1736.0
6868,"AW00017867","Stephanie Sanchez",47,"40-49","New","2014-01-02",138,2,177.0,6.0,6,3,88.5,59.0
6869,"AW00017868","Richard Blue",52,"50 and above","New","2013-09-17",141,1,1736.0,2.0,2,0,1736.0,1736.0
6870,"AW00017869","Henry Mehta",46,"40-49","New","2013-09-06",141,1,1760.0,3.0,3,0,1760.0,1760.0
6871,"AW00017870","Melissa Price",46,"40-49","New","2013-09-02",142,1,1701.0,1.0,1,0,1701.0,1701.0
6872,"AW00017871","Sydney Patterson",59,"50 and above","New","2013-09-28",141,1,1730.0,3.0,3,0,1730.0,1730.0
6873,"AW00017872","Robert Miller",48,"40-49","New","2013-10-21",140,1,40.0,2.0,2,0,40.0,40.0
6874,"AW00017873","Alejandro She",50,"50 and above","New","2013-07-15",143,2,4203.0,4.0,4,9,2101.5,467.0
6875,"AW00017874","Natasha Alvarez",52,"50 and above","New","2013-11-20",139,1,35.0,2.0,2,0,35.0,35.0
6876,"AW00017875","Tommy Anand",52,"50 and above","New","2013-05-17",145,1,25.0,1.0,1,0,25.0,25.0
6877,"AW00017876","Fernando Harris",57,"50 and above","New","2013-05-15",145,1,29.0,2.0,2,0,29.0,29.0
6878,"AW00017877","Danny Blanco",51,"50 and above","New","2013-05-17",145,1,188.0,3.0,3,0,188.0,188.0
6879,"AW00017878","Gabrielle Sanders",53,"50 and above","New","2013-11-07",139,1,70.0,3.0,3,0,70.0,70.0
6880,"AW00017879","Seth Rivera",52,"50 and above","New","2013-11-01",140,2,120.0,5.0,5,6,60.0,20.0
6881,"AW00017880","Sydney Hall",58,"50 and above","New","2013-12-25",138,2,39.0,5.0,4,9,19.5,4.0
6882,"AW00017881","Tamara Wang",47,"40-49","New","2014-01-18",137,2,92.0,5.0,5,8,46.0,12.0
6883,"AW00017882","Drew Deng",58,"50 and above","New","2013-01-30",149,1,32.0,3.0,3,0,32.0,32.0
6884,"AW00017883","Lori Rubio",78,"50 and above","New","2013-08-26",142,1,79.0,4.0,4,0,79.0,79.0
6885,"AW00017884","Mayra Schmidt",83,"50 and above","New","2013-08-03",143,1,30.0,2.0,2,0,30.0,30.0
6886,"AW00017885","Julio Carlson",57,"50 and above","New","2013-08-13",142,2,2701.0,2.0,2,8,1350.5,338.0
6887,"AW00017886","Bianca Harrison",61,"50 and above","New","2013-04-27",146,1,39.0,3.0,3,0,39.0,39.0
6888,"AW00017887","Joel Madan",50,"50 and above","New","2013-09-20",141,1,65.0,3.0,3,0,65.0,65.0
6889,"AW00017888","Mandy Liu",55,"50 and above","New","2013-09-09",141,1,30.0,2.0,2,0,30.0,30.0
6890,"AW00017889","Blake Taylor",61,"50 and above","New","2013-07-24",143,2,3043.0,3.0,3,11,1521.5,277.0
6891,"AW00017890","Derrick Jim├®nez",59,"50 and above","New","2013-07-28",143,2,2754.0,4.0,4,11,1377.0,250.0
6892,"AW00017891","Sharon Lal",64,"50 and above","New","2013-08-06",142,2,2736.0,3.0,3,7,1368.0,391.0
6893,"AW00017892","Ronnie Xu",64,"50 and above","New","2013-07-28",143,2,2788.0,5.0,5,10,1394.0,279.0
6894,"AW00017893","Omar Rai",64,"50 and above","New","2013-07-16",143,2,3883.0,2.0,2,8,1941.5,485.0
6895,"AW00017894","Hailey Simmons",58,"50 and above","New","2013-08-23",142,2,2710.0,3.0,3,8,1355.0,339.0
6896,"AW00017895","Allen Subram",65,"50 and above","New","2013-04-14",146,1,30.0,2.0,2,0,30.0,30.0
6897,"AW00017896","Renee Gutierrez",59,"50 and above","New","2013-07-03",144,2,3044.0,6.0,6,9,1522.0,338.0
6898,"AW00017897","Darrell Kumar",81,"50 and above","New","2013-08-18",142,2,2779.0,4.0,4,8,1389.5,347.0
6899,"AW00017898","Janet Sanz",79,"50 and above","New","2013-07-19",143,2,4208.0,5.0,5,7,2104.0,601.0
6900,"AW00017899","Theresa Moreno",78,"50 and above","New","2013-05-22",145,1,30.0,1.0,1,0,30.0,30.0
6901,"AW00017900","Victoria Snowden",77,"50 and above","New","2013-08-12",142,2,2751.0,3.0,3,8,1375.5,344.0
6902,"AW00017901","Keith Tang",72,"50 and above","New","2013-11-01",140,1,31.0,3.0,3,0,31.0,31.0
6903,"AW00017902","Ruth Lopez",77,"50 and above","New","2013-07-05",144,2,4158.0,4.0,4,7,2079.0,594.0
6904,"AW00017903","Bethany Shen",72,"50 and above","New","2013-10-24",140,1,32.0,3.0,3,0,32.0,32.0
6905,"AW00017904","Gina Torres",39,"30-39","Regular","2013-08-05",143,2,4733.0,3.0,3,28,2366.5,169.0
6906,"AW00017905","Calvin Yuan",39,"30-39","New","2013-11-09",139,1,25.0,2.0,2,0,25.0,25.0
6907,"AW00017906","Jonathon Vazquez",40,"40-49","New","2013-12-04",139,1,21.0,1.0,1,0,21.0,21.0
6908,"AW00017907","Priscilla Luo",41,"40-49","New","2013-10-07",140,1,27.0,3.0,3,0,27.0,27.0
6909,"AW00017908","Warren Yang",41,"40-49","New","2013-03-11",147,1,35.0,4.0,4,0,35.0,35.0
6910,"AW00017909","Joanna Ortega",42,"40-49","Regular","2013-08-06",142,2,4761.0,4.0,4,27,2380.5,176.0
